"","X","whsd","sd1","hv204","hv206","hv207","hv208","hv209","hv210","hv211","hv212","hv216","hv225","hv227","hv237","hv243a","hml1","Annual_Precipitation_2015","Aridity_2015","Day_Land_Surface_Temp_2015","Diurl_Temperature_Range_2015","Enhanced_Vegetation_Index_2015","Global_Human_Footprint","Growing_Season_Length","Irrigation","Land_Surface_Temperature_2015","ITN_Coverage_2015","Mean_Temperature_2015","Nightlights_Composite","Night_Land_Surface_Temp_2015","PET_2015","Proximity_to_tiol_Borders","Proximity_to_Protected_Areas","Proximity_to_Water","Rainfall_2015","Travel_Times_2015","UN_Population_Density_2015","Wet_Days_2015","v025","washhands","smoke"
"977",4748,"45",1,10,0,1,0,0,0,0,0,3,0,1,1,1,3,101.38,35.06,24.64,12.26,4230.83,38,11,0,18.44,0.63,19.67,0.04,12.23,2.89,8228.06,40506.91,18866.07,1043.91,21.44,485.28,16.53,"rural",0,1
"978",4749,"45",1,10,0,1,0,0,0,0,0,3,0,1,1,1,3,101.38,35.06,24.64,12.26,4230.83,38,11,0,18.44,0.63,19.67,0.04,12.23,2.89,8228.06,40506.91,18866.07,1043.91,21.44,485.28,16.53,"rural",0,1
"979",4763,"-82",0,60,0,0,0,0,0,0,0,2,0,1,0,0,1,101.38,35.06,24.64,12.26,4230.83,38,11,0,18.44,0.63,19.67,0.04,12.23,2.89,8228.06,40506.91,18866.07,1043.91,21.44,485.28,16.53,"rural",0,1
"980",4764,"-82",0,60,0,0,0,0,0,0,0,2,0,1,0,0,1,101.38,35.06,24.64,12.26,4230.83,38,11,0,18.44,0.63,19.67,0.04,12.23,2.89,8228.06,40506.91,18866.07,1043.91,21.44,485.28,16.53,"rural",0,1
"981",4765,"-82",0,60,0,0,0,0,0,0,0,2,0,1,0,0,1,101.38,35.06,24.64,12.26,4230.83,38,11,0,18.44,0.63,19.67,0.04,12.23,2.89,8228.06,40506.91,18866.07,1043.91,21.44,485.28,16.53,"rural",0,1
"982",4766,"-82",0,60,0,0,0,0,0,0,0,2,0,1,0,0,1,101.38,35.06,24.64,12.26,4230.83,38,11,0,18.44,0.63,19.67,0.04,12.23,2.89,8228.06,40506.91,18866.07,1043.91,21.44,485.28,16.53,"rural",0,1
"983",4767,"-82",0,60,0,0,0,0,0,0,0,2,0,1,0,0,1,101.38,35.06,24.64,12.26,4230.83,38,11,0,18.44,0.63,19.67,0.04,12.23,2.89,8228.06,40506.91,18866.07,1043.91,21.44,485.28,16.53,"rural",0,1
"984",4771,"-81",0,40,0,1,0,0,0,0,0,2,0,1,0,0,1,101.38,35.06,24.64,12.26,4230.83,38,11,0,18.44,0.63,19.67,0.04,12.23,2.89,8228.06,40506.91,18866.07,1043.91,21.44,485.28,16.53,"rural",0,0
"985",4772,"-81",0,40,0,1,0,0,0,0,0,2,0,1,0,0,1,101.38,35.06,24.64,12.26,4230.83,38,11,0,18.44,0.63,19.67,0.04,12.23,2.89,8228.06,40506.91,18866.07,1043.91,21.44,485.28,16.53,"rural",0,0
"986",4773,"-81",0,40,0,1,0,0,0,0,0,2,0,1,0,0,1,101.38,35.06,24.64,12.26,4230.83,38,11,0,18.44,0.63,19.67,0.04,12.23,2.89,8228.06,40506.91,18866.07,1043.91,21.44,485.28,16.53,"rural",0,0
"987",4774,"-81",0,40,0,1,0,0,0,0,0,2,0,1,0,0,1,101.38,35.06,24.64,12.26,4230.83,38,11,0,18.44,0.63,19.67,0.04,12.23,2.89,8228.06,40506.91,18866.07,1043.91,21.44,485.28,16.53,"rural",0,0
"988",4817,"144",0,60,1,1,0,0,0,0,0,2,0,1,1,1,2,133.48,50.53,25.85,11.28,3518,40.75,13,0,19.6,0.69,17.39,0.13,13.35,2.64,42383.81,16823.14,34118.12,1201,37.87,638.33,16.88,"urban",0,1
"989",4818,"144",0,60,1,1,0,0,0,0,0,2,0,1,1,1,2,133.48,50.53,25.85,11.28,3518,40.75,13,0,19.6,0.69,17.39,0.13,13.35,2.64,42383.81,16823.14,34118.12,1201,37.87,638.33,16.88,"urban",0,1
"990",4820,"-44",0,15,0,0,0,0,0,0,0,2,0,1,1,0,3,133.48,50.53,25.85,11.28,3518,40.75,13,0,19.6,0.69,17.39,0.13,13.35,2.64,42383.81,16823.14,34118.12,1201,37.87,638.33,16.88,"urban",0,1
"991",4821,"-44",0,15,0,0,0,0,0,0,0,2,0,1,1,0,3,133.48,50.53,25.85,11.28,3518,40.75,13,0,19.6,0.69,17.39,0.13,13.35,2.64,42383.81,16823.14,34118.12,1201,37.87,638.33,16.88,"urban",0,1
"992",4822,"-44",0,15,0,0,0,0,0,0,0,2,0,1,1,0,3,133.48,50.53,25.85,11.28,3518,40.75,13,0,19.6,0.69,17.39,0.13,13.35,2.64,42383.81,16823.14,34118.12,1201,37.87,638.33,16.88,"urban",0,1
"993",4825,"63",1,40,1,1,0,0,0,0,0,4,0,1,1,1,4,133.48,50.53,25.85,11.28,3518,40.75,13,0,19.6,0.69,17.39,0.13,13.35,2.64,42383.81,16823.14,34118.12,1201,37.87,638.33,16.88,"urban",0,1
"994",4828,"63",1,40,1,1,0,0,0,0,0,4,0,1,1,1,4,133.48,50.53,25.85,11.28,3518,40.75,13,0,19.6,0.69,17.39,0.13,13.35,2.64,42383.81,16823.14,34118.12,1201,37.87,638.33,16.88,"urban",0,1
"995",4829,"-10",1,67,0,1,0,0,0,0,0,2,0,1,1,1,2,133.48,50.53,25.85,11.28,3518,40.75,13,0,19.6,0.69,17.39,0.13,13.35,2.64,42383.81,16823.14,34118.12,1201,37.87,638.33,16.88,"urban",0,0
"996",4831,"-10",1,67,0,1,0,0,0,0,0,2,0,1,1,1,2,133.48,50.53,25.85,11.28,3518,40.75,13,0,19.6,0.69,17.39,0.13,13.35,2.64,42383.81,16823.14,34118.12,1201,37.87,638.33,16.88,"urban",0,0
"997",4833,"-10",1,67,0,1,0,0,0,0,0,2,0,1,1,1,2,133.48,50.53,25.85,11.28,3518,40.75,13,0,19.6,0.69,17.39,0.13,13.35,2.64,42383.81,16823.14,34118.12,1201,37.87,638.33,16.88,"urban",0,0
"998",4835,"-10",1,67,0,1,0,0,0,0,0,2,0,1,1,1,2,133.48,50.53,25.85,11.28,3518,40.75,13,0,19.6,0.69,17.39,0.13,13.35,2.64,42383.81,16823.14,34118.12,1201,37.87,638.33,16.88,"urban",0,0
"999",4837,"-10",1,67,0,1,0,0,0,0,0,2,0,1,1,1,2,133.48,50.53,25.85,11.28,3518,40.75,13,0,19.6,0.69,17.39,0.13,13.35,2.64,42383.81,16823.14,34118.12,1201,37.87,638.33,16.88,"urban",0,0
"1000",4839,"-10",1,67,0,1,0,0,0,0,0,2,0,1,1,1,2,133.48,50.53,25.85,11.28,3518,40.75,13,0,19.6,0.69,17.39,0.13,13.35,2.64,42383.81,16823.14,34118.12,1201,37.87,638.33,16.88,"urban",0,0
"1001",4841,"-10",1,67,0,1,0,0,0,0,0,2,0,1,1,1,2,133.48,50.53,25.85,11.28,3518,40.75,13,0,19.6,0.69,17.39,0.13,13.35,2.64,42383.81,16823.14,34118.12,1201,37.87,638.33,16.88,"urban",0,0
"1002",4843,"-10",1,67,0,1,0,0,0,0,0,2,0,1,1,1,2,133.48,50.53,25.85,11.28,3518,40.75,13,0,19.6,0.69,17.39,0.13,13.35,2.64,42383.81,16823.14,34118.12,1201,37.87,638.33,16.88,"urban",0,0
"1003",4845,"48",1,40,0,0,0,0,0,0,0,2,0,1,1,0,2,133.48,50.53,25.85,11.28,3518,40.75,13,0,19.6,0.69,17.39,0.13,13.35,2.64,42383.81,16823.14,34118.12,1201,37.87,638.33,16.88,"urban",0,1
"1004",4846,"48",1,40,0,0,0,0,0,0,0,2,0,1,1,0,2,133.48,50.53,25.85,11.28,3518,40.75,13,0,19.6,0.69,17.39,0.13,13.35,2.64,42383.81,16823.14,34118.12,1201,37.87,638.33,16.88,"urban",0,1
"1005",4891,"-56",0,30,1,1,0,0,0,0,0,3,0,1,0,1,2,133.48,50.53,25.85,11.28,3518,40.75,13,0,19.6,0.69,17.39,0.13,13.35,2.64,42383.81,16823.14,34118.12,1201,37.87,638.33,16.88,"urban",0,1
"1006",4892,"-56",0,30,1,1,0,0,0,0,0,3,0,1,0,1,2,133.48,50.53,25.85,11.28,3518,40.75,13,0,19.6,0.69,17.39,0.13,13.35,2.64,42383.81,16823.14,34118.12,1201,37.87,638.33,16.88,"urban",0,1
"1007",4893,"-56",0,30,1,1,0,0,0,0,0,3,0,1,0,1,2,133.48,50.53,25.85,11.28,3518,40.75,13,0,19.6,0.69,17.39,0.13,13.35,2.64,42383.81,16823.14,34118.12,1201,37.87,638.33,16.88,"urban",0,1
"1008",4894,"-56",0,30,1,1,0,0,0,0,0,3,0,1,0,1,2,133.48,50.53,25.85,11.28,3518,40.75,13,0,19.6,0.69,17.39,0.13,13.35,2.64,42383.81,16823.14,34118.12,1201,37.87,638.33,16.88,"urban",0,1
"1009",4905,"-6",0,996,1,1,1,0,0,0,0,1,1,1,1,1,2,121.6,41.1,26.24,11.56,3465,29.88,12,0.51,20.01,0.77,19.91,1.83,13.78,2.96,35613.51,20070.8,46525.24,1259,58.4,1011.11,15.85,"urban",1,1
"1010",4906,"-6",0,996,1,1,1,0,0,0,0,1,1,1,1,1,2,121.6,41.1,26.24,11.56,3465,29.88,12,0.51,20.01,0.77,19.91,1.83,13.78,2.96,35613.51,20070.8,46525.24,1259,58.4,1011.11,15.85,"urban",1,1
"1011",4907,"-6",0,996,1,1,1,0,0,0,0,1,1,1,1,1,2,121.6,41.1,26.24,11.56,3465,29.88,12,0.51,20.01,0.77,19.91,1.83,13.78,2.96,35613.51,20070.8,46525.24,1259,58.4,1011.11,15.85,"urban",1,1
"1012",4911,"-117",1,30,1,1,1,0,0,0,0,3,0,1,1,1,5,121.6,41.1,26.24,11.56,3465,29.88,12,0.51,20.01,0.77,19.91,1.83,13.78,2.96,35613.51,20070.8,46525.24,1259,58.4,1011.11,15.85,"urban",0,1
"1013",4912,"-117",1,30,1,1,1,0,0,0,0,3,0,1,1,1,5,121.6,41.1,26.24,11.56,3465,29.88,12,0.51,20.01,0.77,19.91,1.83,13.78,2.96,35613.51,20070.8,46525.24,1259,58.4,1011.11,15.85,"urban",0,1
"1014",4913,"-117",1,30,1,1,1,0,0,0,0,3,0,1,1,1,5,121.6,41.1,26.24,11.56,3465,29.88,12,0.51,20.01,0.77,19.91,1.83,13.78,2.96,35613.51,20070.8,46525.24,1259,58.4,1011.11,15.85,"urban",0,1
"1015",4914,"-117",1,30,1,1,1,0,0,0,0,3,0,1,1,1,5,121.6,41.1,26.24,11.56,3465,29.88,12,0.51,20.01,0.77,19.91,1.83,13.78,2.96,35613.51,20070.8,46525.24,1259,58.4,1011.11,15.85,"urban",0,1
"1016",4915,"169",0,40,0,0,0,0,0,0,0,1,1,1,0,0,1,121.6,41.1,26.24,11.56,3465,29.88,12,0.51,20.01,0.77,19.91,1.83,13.78,2.96,35613.51,20070.8,46525.24,1259,58.4,1011.11,15.85,"urban",0,1
"1017",4916,"169",0,40,0,0,0,0,0,0,0,1,1,1,0,0,1,121.6,41.1,26.24,11.56,3465,29.88,12,0.51,20.01,0.77,19.91,1.83,13.78,2.96,35613.51,20070.8,46525.24,1259,58.4,1011.11,15.85,"urban",0,1
"1018",4917,"169",0,40,0,0,0,0,0,0,0,1,1,1,0,0,1,121.6,41.1,26.24,11.56,3465,29.88,12,0.51,20.01,0.77,19.91,1.83,13.78,2.96,35613.51,20070.8,46525.24,1259,58.4,1011.11,15.85,"urban",0,1
"1019",4918,"169",0,40,0,0,0,0,0,0,0,1,1,1,0,0,1,121.6,41.1,26.24,11.56,3465,29.88,12,0.51,20.01,0.77,19.91,1.83,13.78,2.96,35613.51,20070.8,46525.24,1259,58.4,1011.11,15.85,"urban",0,1
"1020",5002,"25",0,30,0,0,0,0,0,0,0,2,0,1,0,0,2,153.53,56.86,23.95,10.6,2947.56,25.95,13,0,19.1,0.78,18.02,0.05,14.25,2.7,8943.28,6002.62,2743.25,1462.7,37.17,620.27,16.39,"rural",0,1
"1021",5003,"25",0,30,0,0,0,0,0,0,0,2,0,1,0,0,2,153.53,56.86,23.95,10.6,2947.56,25.95,13,0,19.1,0.78,18.02,0.05,14.25,2.7,8943.28,6002.62,2743.25,1462.7,37.17,620.27,16.39,"rural",0,1
"1022",5004,"25",0,30,0,0,0,0,0,0,0,2,0,1,0,0,2,153.53,56.86,23.95,10.6,2947.56,25.95,13,0,19.1,0.78,18.02,0.05,14.25,2.7,8943.28,6002.62,2743.25,1462.7,37.17,620.27,16.39,"rural",0,1
"1023",5005,"25",0,30,0,0,0,0,0,0,0,2,0,1,0,0,2,153.53,56.86,23.95,10.6,2947.56,25.95,13,0,19.1,0.78,18.02,0.05,14.25,2.7,8943.28,6002.62,2743.25,1462.7,37.17,620.27,16.39,"rural",0,1
"1024",5052,"124",0,30,0,1,0,0,0,0,0,3,0,1,0,1,2,153.53,56.86,23.95,10.6,2947.56,25.95,13,0,19.1,0.78,18.02,0.05,14.25,2.7,8943.28,6002.62,2743.25,1462.7,37.17,620.27,16.39,"rural",0,1
"1025",5053,"11",0,60,1,0,0,0,0,0,0,3,0,1,0,1,3,153.53,56.86,23.95,10.6,2947.56,25.95,13,0,19.1,0.78,18.02,0.05,14.25,2.7,8943.28,6002.62,2743.25,1462.7,37.17,620.27,16.39,"rural",0,1
"1026",5054,"11",0,60,1,0,0,0,0,0,0,3,0,1,0,1,3,153.53,56.86,23.95,10.6,2947.56,25.95,13,0,19.1,0.78,18.02,0.05,14.25,2.7,8943.28,6002.62,2743.25,1462.7,37.17,620.27,16.39,"rural",0,1
"1027",5055,"11",0,60,1,0,0,0,0,0,0,3,0,1,0,1,3,153.53,56.86,23.95,10.6,2947.56,25.95,13,0,19.1,0.78,18.02,0.05,14.25,2.7,8943.28,6002.62,2743.25,1462.7,37.17,620.27,16.39,"rural",0,1
"1028",5056,"11",0,60,1,0,0,0,0,0,0,3,0,1,0,1,3,153.53,56.86,23.95,10.6,2947.56,25.95,13,0,19.1,0.78,18.02,0.05,14.25,2.7,8943.28,6002.62,2743.25,1462.7,37.17,620.27,16.39,"rural",0,1
"1029",5057,"11",0,60,1,0,0,0,0,0,0,3,0,1,0,1,3,153.53,56.86,23.95,10.6,2947.56,25.95,13,0,19.1,0.78,18.02,0.05,14.25,2.7,8943.28,6002.62,2743.25,1462.7,37.17,620.27,16.39,"rural",0,1
"1030",5058,"11",0,60,1,0,0,0,0,0,0,3,0,1,0,1,3,153.53,56.86,23.95,10.6,2947.56,25.95,13,0,19.1,0.78,18.02,0.05,14.25,2.7,8943.28,6002.62,2743.25,1462.7,37.17,620.27,16.39,"rural",0,1
"1031",5059,"11",0,60,1,0,0,0,0,0,0,3,0,1,0,1,3,153.53,56.86,23.95,10.6,2947.56,25.95,13,0,19.1,0.78,18.02,0.05,14.25,2.7,8943.28,6002.62,2743.25,1462.7,37.17,620.27,16.39,"rural",0,1
"1032",5060,"11",0,60,1,0,0,0,0,0,0,3,0,1,0,1,3,153.53,56.86,23.95,10.6,2947.56,25.95,13,0,19.1,0.78,18.02,0.05,14.25,2.7,8943.28,6002.62,2743.25,1462.7,37.17,620.27,16.39,"rural",0,1
"1033",5061,"11",0,60,1,0,0,0,0,0,0,3,0,1,0,1,3,153.53,56.86,23.95,10.6,2947.56,25.95,13,0,19.1,0.78,18.02,0.05,14.25,2.7,8943.28,6002.62,2743.25,1462.7,37.17,620.27,16.39,"rural",0,1
"1034",5062,"-6",0,30,0,1,0,0,0,0,0,2,0,1,0,1,2,153.53,56.86,23.95,10.6,2947.56,25.95,13,0,19.1,0.78,18.02,0.05,14.25,2.7,8943.28,6002.62,2743.25,1462.7,37.17,620.27,16.39,"rural",0,1
"1035",5063,"-6",0,30,0,1,0,0,0,0,0,2,0,1,0,1,2,153.53,56.86,23.95,10.6,2947.56,25.95,13,0,19.1,0.78,18.02,0.05,14.25,2.7,8943.28,6002.62,2743.25,1462.7,37.17,620.27,16.39,"rural",0,1
"1036",5082,"-49",0,10,1,0,0,0,0,0,0,2,0,1,0,0,1,153.53,56.86,23.95,10.6,2947.56,25.95,13,0,19.1,0.78,18.02,0.05,14.25,2.7,8943.28,6002.62,2743.25,1462.7,37.17,620.27,16.39,"rural",0,1
"1037",5083,"-49",0,10,1,0,0,0,0,0,0,2,0,1,0,0,1,153.53,56.86,23.95,10.6,2947.56,25.95,13,0,19.1,0.78,18.02,0.05,14.25,2.7,8943.28,6002.62,2743.25,1462.7,37.17,620.27,16.39,"rural",0,1
"1038",5103,"119",0,40,0,1,0,0,0,0,0,1,0,1,0,0,2,153.53,56.86,23.95,10.6,2947.56,25.95,13,0,19.1,0.78,18.02,0.05,14.25,2.7,8943.28,6002.62,2743.25,1462.7,37.17,620.27,16.39,"rural",0,1
"1039",5104,"119",0,40,0,1,0,0,0,0,0,1,0,1,0,0,2,153.53,56.86,23.95,10.6,2947.56,25.95,13,0,19.1,0.78,18.02,0.05,14.25,2.7,8943.28,6002.62,2743.25,1462.7,37.17,620.27,16.39,"rural",0,1
"1040",5105,"119",0,40,0,1,0,0,0,0,0,1,0,1,0,0,2,153.53,56.86,23.95,10.6,2947.56,25.95,13,0,19.1,0.78,18.02,0.05,14.25,2.7,8943.28,6002.62,2743.25,1462.7,37.17,620.27,16.39,"rural",0,1
"1041",5106,"-1",1,10,1,1,1,0,0,0,0,4,0,1,1,1,4,153.53,56.86,23.95,10.6,2947.56,25.95,13,0,19.1,0.78,18.02,0.05,14.25,2.7,8943.28,6002.62,2743.25,1462.7,37.17,620.27,16.39,"rural",0,1
"1042",5108,"-1",1,10,1,1,1,0,0,0,0,4,0,1,1,1,4,153.53,56.86,23.95,10.6,2947.56,25.95,13,0,19.1,0.78,18.02,0.05,14.25,2.7,8943.28,6002.62,2743.25,1462.7,37.17,620.27,16.39,"rural",0,1
"1043",5110,"-1",1,10,1,1,1,0,0,0,0,4,0,1,1,1,4,153.53,56.86,23.95,10.6,2947.56,25.95,13,0,19.1,0.78,18.02,0.05,14.25,2.7,8943.28,6002.62,2743.25,1462.7,37.17,620.27,16.39,"rural",0,1
"1044",5112,"-1",1,10,1,1,1,0,0,0,0,4,0,1,1,1,4,153.53,56.86,23.95,10.6,2947.56,25.95,13,0,19.1,0.78,18.02,0.05,14.25,2.7,8943.28,6002.62,2743.25,1462.7,37.17,620.27,16.39,"rural",0,1
"1045",5114,"-1",1,10,1,1,1,0,0,0,0,4,0,1,1,1,4,153.53,56.86,23.95,10.6,2947.56,25.95,13,0,19.1,0.78,18.02,0.05,14.25,2.7,8943.28,6002.62,2743.25,1462.7,37.17,620.27,16.39,"rural",0,1
"1046",5116,"-1",1,10,1,1,1,0,0,0,0,4,0,1,1,1,4,153.53,56.86,23.95,10.6,2947.56,25.95,13,0,19.1,0.78,18.02,0.05,14.25,2.7,8943.28,6002.62,2743.25,1462.7,37.17,620.27,16.39,"rural",0,1
"1047",5118,"-1",1,10,1,1,1,0,0,0,0,4,0,1,1,1,4,153.53,56.86,23.95,10.6,2947.56,25.95,13,0,19.1,0.78,18.02,0.05,14.25,2.7,8943.28,6002.62,2743.25,1462.7,37.17,620.27,16.39,"rural",0,1
"1048",5120,"-1",1,10,1,1,1,0,0,0,0,4,0,1,1,1,4,153.53,56.86,23.95,10.6,2947.56,25.95,13,0,19.1,0.78,18.02,0.05,14.25,2.7,8943.28,6002.62,2743.25,1462.7,37.17,620.27,16.39,"rural",0,1
"1049",5122,"-1",1,10,1,1,1,0,0,0,0,4,0,1,1,1,4,153.53,56.86,23.95,10.6,2947.56,25.95,13,0,19.1,0.78,18.02,0.05,14.25,2.7,8943.28,6002.62,2743.25,1462.7,37.17,620.27,16.39,"rural",0,1
"1050",5124,"-1",1,10,1,1,1,0,0,0,0,4,0,1,1,1,4,153.53,56.86,23.95,10.6,2947.56,25.95,13,0,19.1,0.78,18.02,0.05,14.25,2.7,8943.28,6002.62,2743.25,1462.7,37.17,620.27,16.39,"rural",0,1
"1051",5126,"83",1,20,1,0,0,0,0,0,0,2,0,1,1,1,2,153.53,56.86,23.95,10.6,2947.56,25.95,13,0,19.1,0.78,18.02,0.05,14.25,2.7,8943.28,6002.62,2743.25,1462.7,37.17,620.27,16.39,"rural",0,1
"1052",5127,"83",1,20,1,0,0,0,0,0,0,2,0,1,1,1,2,153.53,56.86,23.95,10.6,2947.56,25.95,13,0,19.1,0.78,18.02,0.05,14.25,2.7,8943.28,6002.62,2743.25,1462.7,37.17,620.27,16.39,"rural",0,1
"1053",5128,"83",1,20,1,0,0,0,0,0,0,2,0,1,1,1,2,153.53,56.86,23.95,10.6,2947.56,25.95,13,0,19.1,0.78,18.02,0.05,14.25,2.7,8943.28,6002.62,2743.25,1462.7,37.17,620.27,16.39,"rural",0,1
"1054",5157,"-209",1,60,0,1,0,0,0,0,0,3,0,1,0,1,2,133.48,50.53,24.9,11.28,3993.5,35.1,11,0,18.94,0.67,17.39,0.07,12.99,2.64,19575.43,42327.67,28102.84,1070.25,19.59,621.13,16.88,"rural",0,1
"1055",5158,"-209",1,60,0,1,0,0,0,0,0,3,0,1,0,1,2,133.48,50.53,24.9,11.28,3993.5,35.1,11,0,18.94,0.67,17.39,0.07,12.99,2.64,19575.43,42327.67,28102.84,1070.25,19.59,621.13,16.88,"rural",0,1
"1056",5159,"-209",1,60,0,1,0,0,0,0,0,3,0,1,0,1,2,133.48,50.53,24.9,11.28,3993.5,35.1,11,0,18.94,0.67,17.39,0.07,12.99,2.64,19575.43,42327.67,28102.84,1070.25,19.59,621.13,16.88,"rural",0,1
"1057",5160,"-209",1,60,0,1,0,0,0,0,0,3,0,1,0,1,2,133.48,50.53,24.9,11.28,3993.5,35.1,11,0,18.94,0.67,17.39,0.07,12.99,2.64,19575.43,42327.67,28102.84,1070.25,19.59,621.13,16.88,"rural",0,1
"1058",5161,"-209",1,60,0,1,0,0,0,0,0,3,0,1,0,1,2,133.48,50.53,24.9,11.28,3993.5,35.1,11,0,18.94,0.67,17.39,0.07,12.99,2.64,19575.43,42327.67,28102.84,1070.25,19.59,621.13,16.88,"rural",0,1
"1059",5194,".",0,60,0,1,0,0,0,0,0,2,0,1,1,1,2,133.48,50.53,24.9,11.28,3993.5,35.1,11,0,18.94,0.67,17.39,0.07,12.99,2.64,19575.43,42327.67,28102.84,1070.25,19.59,621.13,16.88,"rural",0,1
"1060",5195,".",0,60,0,1,0,0,0,0,0,2,0,1,1,1,2,133.48,50.53,24.9,11.28,3993.5,35.1,11,0,18.94,0.67,17.39,0.07,12.99,2.64,19575.43,42327.67,28102.84,1070.25,19.59,621.13,16.88,"rural",0,1
"1061",5196,".",0,60,0,1,0,0,0,0,0,2,0,1,1,1,2,133.48,50.53,24.9,11.28,3993.5,35.1,11,0,18.94,0.67,17.39,0.07,12.99,2.64,19575.43,42327.67,28102.84,1070.25,19.59,621.13,16.88,"rural",0,1
"1062",5197,".",0,60,0,1,0,0,0,0,0,2,0,1,1,1,2,133.48,50.53,24.9,11.28,3993.5,35.1,11,0,18.94,0.67,17.39,0.07,12.99,2.64,19575.43,42327.67,28102.84,1070.25,19.59,621.13,16.88,"rural",0,1
"1063",5273,"207",0,60,0,0,0,0,0,0,0,2,0,0,1,1,0,133.48,50.53,20.76,11.28,3399,43.6,13,0,14.87,-9999,17.39,0.21,8.98,2.64,13866.95,6095.78,25769.31,1348,11.4,803.69,16.88,"urban",0,1
"1064",5275,"207",0,60,0,0,0,0,0,0,0,2,0,0,1,1,0,133.48,50.53,20.76,11.28,3399,43.6,13,0,14.87,-9999,17.39,0.21,8.98,2.64,13866.95,6095.78,25769.31,1348,11.4,803.69,16.88,"urban",0,1
"1065",5277,"207",0,60,0,0,0,0,0,0,0,2,0,0,1,1,0,133.48,50.53,20.76,11.28,3399,43.6,13,0,14.87,-9999,17.39,0.21,8.98,2.64,13866.95,6095.78,25769.31,1348,11.4,803.69,16.88,"urban",0,1
"1066",5279,"207",0,60,0,0,0,0,0,0,0,2,0,0,1,1,0,133.48,50.53,20.76,11.28,3399,43.6,13,0,14.87,-9999,17.39,0.21,8.98,2.64,13866.95,6095.78,25769.31,1348,11.4,803.69,16.88,"urban",0,1
"1067",5335,"-104",1,10,0,0,0,0,0,0,0,2,0,1,0,0,1,151.95,56.45,20.55,10.97,3805.9,34.86,14,0,14.93,0.68,18.14,0,9.31,2.69,25668.91,3193.86,12699.24,1237.42,81.98,443,16.56,"rural",0,1
"1068",5336,"-104",1,10,0,0,0,0,0,0,0,2,0,1,0,0,1,151.95,56.45,20.55,10.97,3805.9,34.86,14,0,14.93,0.68,18.14,0,9.31,2.69,25668.91,3193.86,12699.24,1237.42,81.98,443,16.56,"rural",0,1
"1069",5337,"-104",1,10,0,0,0,0,0,0,0,2,0,1,0,0,1,151.95,56.45,20.55,10.97,3805.9,34.86,14,0,14.93,0.68,18.14,0,9.31,2.69,25668.91,3193.86,12699.24,1237.42,81.98,443,16.56,"rural",0,1
"1070",5340,"36",1,60,0,0,0,0,0,0,0,2,0,1,0,0,1,151.95,56.45,20.55,10.97,3805.9,34.86,14,0,14.93,0.68,18.14,0,9.31,2.69,25668.91,3193.86,12699.24,1237.42,81.98,443,16.56,"rural",0,1
"1071",5341,"36",1,60,0,0,0,0,0,0,0,2,0,1,0,0,1,151.95,56.45,20.55,10.97,3805.9,34.86,14,0,14.93,0.68,18.14,0,9.31,2.69,25668.91,3193.86,12699.24,1237.42,81.98,443,16.56,"rural",0,1
"1072",5342,"36",1,60,0,0,0,0,0,0,0,2,0,1,0,0,1,151.95,56.45,20.55,10.97,3805.9,34.86,14,0,14.93,0.68,18.14,0,9.31,2.69,25668.91,3193.86,12699.24,1237.42,81.98,443,16.56,"rural",0,1
"1073",5343,"36",1,60,0,0,0,0,0,0,0,2,0,1,0,0,1,151.95,56.45,20.55,10.97,3805.9,34.86,14,0,14.93,0.68,18.14,0,9.31,2.69,25668.91,3193.86,12699.24,1237.42,81.98,443,16.56,"rural",0,1
"1074",5344,"36",1,60,0,0,0,0,0,0,0,2,0,1,0,0,1,151.95,56.45,20.55,10.97,3805.9,34.86,14,0,14.93,0.68,18.14,0,9.31,2.69,25668.91,3193.86,12699.24,1237.42,81.98,443,16.56,"rural",0,1
"1075",5345,"-90",0,40,1,0,0,0,0,0,0,2,0,1,1,0,1,151.95,56.45,20.55,10.97,3805.9,34.86,14,0,14.93,0.68,18.14,0,9.31,2.69,25668.91,3193.86,12699.24,1237.42,81.98,443,16.56,"rural",0,1
"1076",5346,"-90",0,40,1,0,0,0,0,0,0,2,0,1,1,0,1,151.95,56.45,20.55,10.97,3805.9,34.86,14,0,14.93,0.68,18.14,0,9.31,2.69,25668.91,3193.86,12699.24,1237.42,81.98,443,16.56,"rural",0,1
"1077",5347,"-90",0,40,1,0,0,0,0,0,0,2,0,1,1,0,1,151.95,56.45,20.55,10.97,3805.9,34.86,14,0,14.93,0.68,18.14,0,9.31,2.69,25668.91,3193.86,12699.24,1237.42,81.98,443,16.56,"rural",0,1
"1078",5348,"-90",0,40,1,0,0,0,0,0,0,2,0,1,1,0,1,151.95,56.45,20.55,10.97,3805.9,34.86,14,0,14.93,0.68,18.14,0,9.31,2.69,25668.91,3193.86,12699.24,1237.42,81.98,443,16.56,"rural",0,1
"1079",5349,"160",0,20,0,0,0,0,0,0,0,2,1,1,0,0,2,151.95,56.45,20.55,10.97,3805.9,34.86,14,0,14.93,0.68,18.14,0,9.31,2.69,25668.91,3193.86,12699.24,1237.42,81.98,443,16.56,"rural",0,1
