countrycode,countryname,name_1,name_2,mean_light,sum_light
BFA,Burkina Faso,KoulpÚlogo,Yonde,0,0
BFA,Burkina Faso,Kouritenga,Andemtenga,0,0
BFA,Burkina Faso,Kouritenga,Baskoure,0,0
BFA,Burkina Faso,Kouritenga,Dialgaye,.040567953,20
BFA,Burkina Faso,Kouritenga,Gounghin,0,0
BFA,Burkina Faso,Kouritenga,Kando,.18571429,78
BFA,Burkina Faso,Kouritenga,Koupela,.42028984,203
BFA,Burkina Faso,Kouritenga,Pouytenga,2.6053641,680
BFA,Burkina Faso,Kouritenga,Tansobentenga,0,0
BFA,Burkina Faso,Kouritenga,Yargo,0,0
BFA,Burkina Faso,KourwÚogo,Bousse,.056761269,34
BFA,Burkina Faso,KourwÚogo,Laye,0,0
BFA,Burkina Faso,KourwÚogo,Niou,0,0
BFA,Burkina Faso,KourwÚogo,Sourgoubila,0,0
BFA,Burkina Faso,KourwÚogo,Toeghin,0,0
BFA,Burkina Faso,LÚraba,Dakoro,0,0
BFA,Burkina Faso,LÚraba,Douna,0,0
BFA,Burkina Faso,LÚraba,Kankalaba,0,0
BFA,Burkina Faso,LÚraba,Loumana,0,0
BFA,Burkina Faso,LÚraba,Niankorodougou,0,0
BFA,Burkina Faso,LÚraba,Ouelini,0,0
BFA,Burkina Faso,LÚraba,Sindou,0,0
BFA,Burkina Faso,LÚraba,Wolonkoto,0,0
BFA,Burkina Faso,Loroum,Banh,0,0
BFA,Burkina Faso,Loroum,Ouindigui,0,0
BFA,Burkina Faso,Loroum,Solle,0,0
BFA,Burkina Faso,Loroum,Titao,.027749747,55
BFA,Burkina Faso,Mou Houn,Bondokuy,.028787879,38
BFA,Burkina Faso,Mou Houn,Dedougou,.38232642,848
BFA,Burkina Faso,Mou Houn,Kona,.57859081,427
BFA,Burkina Faso,Mou Houn,Ouarkoye,0,0
BFA,Burkina Faso,Mou Houn,Safane,0,0
BFA,Burkina Faso,Mou Houn,TchÚriba,0,0
BFA,Burkina Faso,Nahouri,Gniaro,0,0
BFA,Burkina Faso,Nahouri,P¶,.33977035,651
BFA,Burkina Faso,Nahouri,Tiebele,.015555556,7
BFA,Burkina Faso,Nahouri,Zecco,0,0
BFA,Burkina Faso,Nahouri,Zio,0,0
BFA,Burkina Faso,Namentenga,Boulsa,.073758155,147
BFA,Burkina Faso,Namentenga,Bouroum,.01141671,22
BFA,Burkina Faso,Namentenga,Dargo,0,0
BFA,Burkina Faso,Namentenga,Tougouri,0,0
BFA,Burkina Faso,Namentenga,Yalgo,.7757405,550
BFA,Burkina Faso,Namentenga,Zeguedeguin,0,0
BFA,Burkina Faso,Nayala,Gassam,.018368846,25
BFA,Burkina Faso,Nayala,Gossina,0,0
BFA,Burkina Faso,Nayala,Kougny,0,0
BFA,Burkina Faso,Nayala,Toma,.24226804,141
BFA,Burkina Faso,Nayala,Yaba,0,0
BFA,Burkina Faso,Nayala,Ye,0,0
BFA,Burkina Faso,Oubritenga,Absouya,0,0
BFA,Burkina Faso,Oubritenga,Dapelogo,0,0
BFA,Burkina Faso,Oubritenga,Loumbila,.96370965,239
BFA,Burkina Faso,Oubritenga,Ziniare,.63909167,788
BFA,Burkina Faso,Oubritenga,Zitenga,.036363635,28
BFA,Burkina Faso,Oudalan,Deou,0,0
BFA,Burkina Faso,Oudalan,Gorom-Gorom,.25608569,1052
BFA,Burkina Faso,Oudalan,Markoye,.035696823,73
BFA,Burkina Faso,Oudalan,Oursi,0,0
BFA,Burkina Faso,Oudalan,Tinakoff,0,0
BFA,Burkina Faso,PassorÚ,Arbolle,0,0
BFA,Burkina Faso,PassorÚ,Bagare,0,0
BFA,Burkina Faso,PassorÚ,Bokin,0,0
BFA,Burkina Faso,PassorÚ,Gompomsom,0,0
BFA,Burkina Faso,PassorÚ,Kirsi,0,0
BFA,Burkina Faso,PassorÚ,LÔ-Todin,0,0
BFA,Burkina Faso,PassorÚ,Pilmpikou,0,0
BFA,Burkina Faso,PassorÚ,Samba,0,0
BFA,Burkina Faso,PassorÚ,Yako,.31318682,285
BFA,Burkina Faso,Poni,BatiÚ,0,0
BFA,Burkina Faso,Poni,Bouroum-Bouroum,0,0
BFA,Burkina Faso,Poni,DjigouÞ,0,0
BFA,Burkina Faso,Poni,Gaoua,.67631853,654
BFA,Burkina Faso,Poni,Gbomblora,0,0
BFA,Burkina Faso,Poni,Kampti,0,0
BFA,Burkina Faso,Poni,Kpere,0,0
BFA,Burkina Faso,Poni,Legmoin,0,0
BFA,Burkina Faso,Poni,Loropeni,0,0
BFA,Burkina Faso,Poni,Malba,0,0
BFA,Burkina Faso,Poni,Midebdo,0,0
BFA,Burkina Faso,Poni,Nako,0,0
BFA,Burkina Faso,Poni,Perigban,0,0
BFA,Burkina Faso,SanguiÚ,Dassa,0,0
BFA,Burkina Faso,SanguiÚ,Didir,.20892018,178
BFA,Burkina Faso,SanguiÚ,Godir,0,0
BFA,Burkina Faso,SanguiÚ,Kayan,.24477611,82
BFA,Burkina Faso,SanguiÚ,Kordie,0,0
BFA,Burkina Faso,SanguiÚ,Pouni,0,0
BFA,Burkina Faso,SanguiÚ,Reo,1.9856631,1108
BFA,Burkina Faso,SanguiÚ,Tenado,0,0
BFA,Burkina Faso,SanguiÚ,Zawara,0,0
BFA,Burkina Faso,Sanmatenga,Barsalogho,.017098192,35
BFA,Burkina Faso,Sanmatenga,Boussouma,.073832788,68
BFA,Burkina Faso,Sanmatenga,Dablo,0,0
BFA,Burkina Faso,Sanmatenga,Kaya,.75,717
BFA,Burkina Faso,Sanmatenga,Korsimoro,.056482669,44
BFA,Burkina Faso,Sanmatenga,Mane,0,0
BFA,Burkina Faso,Sanmatenga,Namissiguima,0,0
BFA,Burkina Faso,Sanmatenga,Pensa,0,0
BFA,Burkina Faso,Sanmatenga,Pibaore,0,0
BFA,Burkina Faso,Sanmatenga,Pissila,0,0
BFA,Burkina Faso,Sanmatenga,Ziga,0,0
BFA,Burkina Faso,SÚno,Bani,0,0
BFA,Burkina Faso,SÚno,Dori,.20592485,570
BFA,Burkina Faso,SÚno,Falangountou,0,0
BFA,Burkina Faso,SÚno,Gorgadji,0,0
BFA,Burkina Faso,SÚno,Sampelga,0,0
BFA,Burkina Faso,SÚno,Seytenga,0,0
BFA,Burkina Faso,Sissili,Bieha,.0050916495,10
BFA,Burkina Faso,Sissili,Boura,0,0
BFA,Burkina Faso,Sissili,Leo,.38012207,436
BFA,Burkina Faso,Sissili,Nebielianayou,0,0
BFA,Burkina Faso,Sissili,Niambouri,0,0
BFA,Burkina Faso,Sissili,Silly,0,0
BFA,Burkina Faso,Sissili,T¶,0,0
BFA,Burkina Faso,Soum,Arbinda,.0070552146,23
BFA,Burkina Faso,Soum,Baraboule,0,0
BFA,Burkina Faso,Soum,Djibo,.23481481,317
BFA,Burkina Faso,Soum,Djiguel,0,0
BFA,Burkina Faso,Soum,Koutougou,0,0
BFA,Burkina Faso,Soum,Nassoumbou,0,0
BFA,Burkina Faso,Soum,Pobe-Mengao,0,0
BFA,Burkina Faso,Soum,Tongomayel,.18621469,824
BFA,Burkina Faso,Sourou,Di,.88130563,297
BFA,Burkina Faso,Sourou,Gomboro,0,0
BFA,Burkina Faso,Sourou,Kassoum,0,0
BFA,Burkina Faso,Sourou,Kiembara,0,0
BFA,Burkina Faso,Sourou,LanfiÞra,.26809651,100
BFA,Burkina Faso,Sourou,Lankoe,0,0
BFA,Burkina Faso,Sourou,Toeni,0,0
BFA,Burkina Faso,Sourou,Tougan,.1086176,242
BFA,Burkina Faso,Tapoa,Bottou,0,0
BFA,Burkina Faso,Tapoa,Diapaga,.039924353,190
BFA,Burkina Faso,Tapoa,Kantchari,.020924574,86
BFA,Burkina Faso,Tapoa,Logobou,0,0
BFA,Burkina Faso,Tapoa,Namounou,0,0
BFA,Burkina Faso,Tapoa,Partiaga,0,0
BFA,Burkina Faso,Tapoa,Tambaga,0,0
BFA,Burkina Faso,Tapoa,Tansarga,0,0
BFA,Burkina Faso,Tuy,Bekuy,0,0
BFA,Burkina Faso,Tuy,Bereba,0,0
BFA,Burkina Faso,Tuy,Founzan,0,0
BFA,Burkina Faso,Tuy,Hounde,.23248731,458
BFA,Burkina Faso,Tuy,Koti,0,0
BFA,Burkina Faso,Tuy,Koumbia,.023794997,39
BFA,Burkina Faso,Yagha,Sebba,.0025271671,20
BFA,Burkina Faso,Yatenga,Ka´n,0,0
BFA,Burkina Faso,Yatenga,Kalsaka,.26905131,173
BFA,Burkina Faso,Yatenga,Koumbri,0,0
BFA,Burkina Faso,Yatenga,Namissiguima,.046439629,30
BFA,Burkina Faso,Yatenga,Ouahigouya,2.235543,1585
BFA,Burkina Faso,Yatenga,Oula,0,0
BFA,Burkina Faso,Yatenga,Rambo,0,0
BFA,Burkina Faso,Yatenga,Seguenegua,.1027027,95
BFA,Burkina Faso,Yatenga,Tangaye,0,0
BFA,Burkina Faso,Yatenga,Thiou,0,0
BFA,Burkina Faso,Yatenga,Zogore,0,0
BFA,Burkina Faso,Ziro,Bougnounou,0,0
BFA,Burkina Faso,Ziro,Cassou,0,0
BFA,Burkina Faso,Ziro,Sapouy,.0038895372,10
BFA,Burkina Faso,Zondoma,Bassi,0,0
BFA,Burkina Faso,Zondoma,Boussou,0,0
BFA,Burkina Faso,Zondoma,Gourcy,.15187377,154
BFA,Burkina Faso,Zondoma,Tougo,0,0
BFA,Burkina Faso,ZoundwÚogo,Bere,0,0
BFA,Burkina Faso,ZoundwÚogo,Binde,.0092879254,6
BFA,Burkina Faso,ZoundwÚogo,Gogo,0,0
BFA,Burkina Faso,ZoundwÚogo,Gombousougou,0,0
BFA,Burkina Faso,ZoundwÚogo,Guiba,0,0
BFA,Burkina Faso,ZoundwÚogo,Manga,1.1517509,296
BFA,Burkina Faso,ZoundwÚogo,Nobere,0,0
BWA,Botswana,Central,Bobonong,.30081624,5307
BWA,Botswana,Central,Lethlakane,.14826307,5352
BWA,Botswana,Central,Machaneng,.17225161,1172
BWA,Botswana,Central,Mahalapye,.13695055,1994
BWA,Botswana,Central,Palapye,.4494617,4300
BWA,Botswana,Central,Serowe,.10267432,3989
BWA,Botswana,Central,Tuli,.10335525,613
BWA,Botswana,Central,Tutume,.078864753,4321
BWA,Botswana,Ghanzi,Ghanzi,.0098130871,1417
BWA,Botswana,Kgalagadi,Gemsbok,0,0
BWA,Botswana,Kgalagadi,Hukunsti,.011112999,654
BWA,Botswana,Kgalagadi,Tshabong,.055741828,2394
BWA,Botswana,Kgatleng,Kgatleng,.52494752,5250
BWA,Botswana,Kweneng,Kweneng North,.3491658,4374
BWA,Botswana,Kweneng,Kweneng South,.17048801,5904
BWA,Botswana,North-East,Masungu,1.9416517,12978
BWA,Botswana,North-West,Chobe,.041047089,1060
BWA,Botswana,North-West,Ngamiland East,.10145283,6620
BWA,Botswana,North-West,Ngamiland West,.01540868,1123
BWA,Botswana,South-East,Gaborone,12.47104,21101
BWA,Botswana,South-East,South East,2.8901346,2578
BWA,Botswana,Southern,Barolong,.6981132,999
BWA,Botswana,Southern,Ngwaketse Central,.060500477,382
BWA,Botswana,Southern,Ngwaketse North,.33269519,6256
BWA,Botswana,Southern,Ngwaketse South,.042651296,370
CAF,Central African Republic,Bamingui-Bangoran,Bamingui,.00023188406,6
CAF,Central African Republic,Bamingui-Bangoran,NdÚlÚ,.0037884912,164
CAF,Central African Republic,Bangui,Bangui,11.458715,1249
CAF,Central African Republic,Basse-Kotto,Alindao,0,0
CAF,Central African Republic,Basse-Kotto,KembÚ,0,0
CAF,Central African Republic,Basse-Kotto,Mingala,0,0
CAF,Central African Republic,Basse-Kotto,Mobaye,.02721598,109
CAF,Central African Republic,Haute-Kotto,Bria,.0070372592,129
CAF,Central African Republic,Haute-Kotto,Ouadda,0,0
CAF,Central African Republic,Haute-Kotto,Yalinga,0,0
CAF,Central African Republic,Haut-Mbomou,Djemah,0,0
CAF,Central African Republic,Haut-Mbomou,Obo,0,0
CAF,Central African Republic,Haut-Mbomou,ZÚmio,0,0
CAF,Central African Republic,KÚmo,DÚkoa,0,0
CAF,Central African Republic,KÚmo,Sibut,0,0
CAF,Central African Republic,Lobaye,Boda,0,0
CAF,Central African Republic,Lobaye,M'Ba´ki,0,0
CAF,Central African Republic,Lobaye,Mongoumba,0,0
CAF,Central African Republic,MambÚrÚ-KadÚ´,BerbÚrati,.020650005,176
CAF,Central African Republic,MambÚrÚ-KadÚ´,Carnot,.0067528901,118
CAF,Central African Republic,MambÚrÚ-KadÚ´,Gamboula,0,0
CAF,Central African Republic,Mbomou,Bakouma,0,0
CAF,Central African Republic,Mbomou,Bangassou,0,0
CAF,Central African Republic,Mbomou,Gambo-Ouango,0,0
CAF,Central African Republic,Mbomou,Rafa´,0,0
CAF,Central African Republic,Nana-GrÚbizi,Kaga-Bandoro,.0016777553,29
CAF,Central African Republic,Nana-GrÚbizi,MbrÞs,0,0
CAF,Central African Republic,Nana-MambÚrÚ,Baboua,.0038902538,57
CAF,Central African Republic,Nana-MambÚrÚ,Baoro,0,0
CAF,Central African Republic,Nana-MambÚrÚ,Bouar,.0098219765,80
CAF,Central African Republic,Ombella-M'Poko,Bimbo,.48865479,1809
CAF,Central African Republic,Ombella-M'Poko,Boali,.037072245,195
CAF,Central African Republic,Ombella-M'Poko,Damara,0,0
CAF,Central African Republic,Ombella-M'Poko,YalokÚ,0,0
CAF,Central African Republic,Ouaka,Bakala,0,0
CAF,Central African Republic,Ouaka,Bambari,0,0
CAF,Central African Republic,Ouaka,Grimari,0,0
CAF,Central African Republic,Ouaka,Ippy,0,0
CAF,Central African Republic,Ouaka,Kouango,0,0
CAF,Central African Republic,Ouham,Batangafo,0,0
CAF,Central African Republic,Ouham,Bossangoa,0,0
CAF,Central African Republic,Ouham,Bouca,0,0
CAF,Central African Republic,Ouham,Kabo,0,0
CAF,Central African Republic,Ouham,Markounda,0,0
CAF,Central African Republic,Ouham-PendÚ,Bocaranga,.010748675,144
CAF,Central African Republic,Ouham-PendÚ,Bozoum,.008613009,116
CAF,Central African Republic,Ouham-PendÚ,Paoua,.020673813,216
CAF,Central African Republic,Sangha-MbaÚrÚ,Bambio,.026398001,169
CAF,Central African Republic,Sangha-MbaÚrÚ,Nola,.0020941037,32
CAF,Central African Republic,Vakaga,Birao,.00025186801,12
CAF,Central African Republic,Vakaga,Ouanda DjallÚ,.0027002699,21
CIV,C¶te d'Ivoire,AgnÚby,AdzopÚ,.94021559,5756
CIV,C¶te d'Ivoire,AgnÚby,Agboville,1.1176471,5130
CIV,C¶te d'Ivoire,Bafing,Touba,.14641303,1547
CIV,C¶te d'Ivoire,Bas-Sassandra,San-PÚdro,.68580782,5446
CIV,C¶te d'Ivoire,Bas-Sassandra,Sassandra,.28926611,1687
CIV,C¶te d'Ivoire,Bas-Sassandra,SoubrÚ,1.0154665,10111
CIV,C¶te d'Ivoire,Bas-Sassandra,Tabou,.22757697,1530
CIV,C¶te d'Ivoire,DenguÚlÚ,OdiennÚ,.070815109,1781
CIV,C¶te d'Ivoire,Dix-Huit Montagnes,Bangolo,.059318636,148
CIV,C¶te d'Ivoire,Dix-Huit Montagnes,Biankouma,.079319604,443
CIV,C¶te d'Ivoire,Dix-Huit Montagnes,DananÚ,.3052533,1627
CIV,C¶te d'Ivoire,Dix-Huit Montagnes,Man,.54244268,3029
CIV,C¶te d'Ivoire,Fromager,Gagnoa,3.4454834,18423
CIV,C¶te d'Ivoire,Fromager,OumÚ,1.2299099,3413
CIV,C¶te d'Ivoire,Haut-Sassandra,Daloa,1.4468393,8995
CIV,C¶te d'Ivoire,Haut-Sassandra,Issia,1.2291428,5348
CIV,C¶te d'Ivoire,Haut-Sassandra,Vavoua,.12571506,923
CIV,C¶te d'Ivoire,Lacs,Toumodi,.90304124,2999
CIV,C¶te d'Ivoire,Lacs,Yamoussoukro,2.2701809,15805
CIV,C¶te d'Ivoire,Lagunes,Abidjan,5.9383097,60066
CIV,C¶te d'Ivoire,Lagunes,Grand-Lahou,.59850568,1522
CIV,C¶te d'Ivoire,Lagunes,TiassalÚ,.78961098,3329
CIV,C¶te d'Ivoire,MarahouÚ,BouaflÚ,.85878724,4178
CIV,C¶te d'Ivoire,MarahouÚ,Sinfra,.86956519,1700
CIV,C¶te d'Ivoire,MarahouÚ,ZuÚnoula,.60241276,2347
CIV,C¶te d'Ivoire,Moyen-Cavally,DuÚkouÚ,.20409882,727
CIV,C¶te d'Ivoire,Moyen-Cavally,Guiglo,.14925711,1979
CIV,C¶te d'Ivoire,Moyen-ComoÚ,Abengourou,.76554704,4604
CIV,C¶te d'Ivoire,Moyen-ComoÚ,AgnibilÚkrou,.82571685,1843
CIV,C¶te d'Ivoire,N'zi-ComoÚ,Bongouanou,.7013846,4559
CIV,C¶te d'Ivoire,N'zi-ComoÚ,Daoukro,.49788561,2237
CIV,C¶te d'Ivoire,N'zi-ComoÚ,Dimbokro,.72484601,4236
CIV,C¶te d'Ivoire,N'zi-ComoÚ,Mbahiakro,.10382425,638
CIV,C¶te d'Ivoire,Savanes,Boundiali,.19658573,1854
CIV,C¶te d'Ivoire,Savanes,FerkessÚdougou,.2479053,5089
CIV,C¶te d'Ivoire,Savanes,Korhogo,.94515723,14218
CIV,C¶te d'Ivoire,Savanes,TengrÚla,.12868048,354
CIV,C¶te d'Ivoire,Sud-Bandama,Divo,.73003924,6885
CIV,C¶te d'Ivoire,Sud-Bandama,Lakota,1.6428344,5170
CIV,C¶te d'Ivoire,Sud-ComoÚ,Aboisso,1.0898969,7929
CIV,C¶te d'Ivoire,VallÚe du Bandama,BÚoumi,.67155558,1511
CIV,C¶te d'Ivoire,VallÚe du Bandama,BouakÚ,1.8920838,10397
CIV,C¶te d'Ivoire,VallÚe du Bandama,Dabakala,.046356469,535
CIV,C¶te d'Ivoire,VallÚe du Bandama,Katiola,.29627958,3281
CIV,C¶te d'Ivoire,VallÚe du Bandama,Sakassou,.50111359,1125
CIV,C¶te d'Ivoire,Worodougou,Mankono,.046416692,614
CIV,C¶te d'Ivoire,Worodougou,SÚguÚla,.16014262,2156
CIV,C¶te d'Ivoire,Zanzan,Bondoukou,.15665863,1821
CIV,C¶te d'Ivoire,Zanzan,Bouna,.037912302,977
CIV,C¶te d'Ivoire,Zanzan,Tanda,.27981955,2109
CMR,Cameroon,Adamaoua,Djerem,.019639827,301
CMR,Cameroon,Adamaoua,Faro-Deo,.0039544082,51
CMR,Cameroon,Adamaoua,Mayo-Banyo,.019453684,193
CMR,Cameroon,Adamaoua,MbÚrÚ,.01893845,304
CMR,Cameroon,Adamaoua,Vina,.10235913,2100
CMR,Cameroon,Centre,Haute-Sanaga,.036245625,497
CMR,Cameroon,Centre,LekiÚ,1.7738578,6989
CMR,Cameroon,Centre,Mbam-et-Inoubou,.040711846,334
CMR,Cameroon,Centre,Mbam-et-Kim,.00064714445,20
CMR,Cameroon,Centre,Mefou-et-Afamba,1.1493576,4294
CMR,Cameroon,Centre,Mefou-et-Akono,.33333334,471
CMR,Cameroon,Centre,Mfoundi,30.531147,9312
CMR,Cameroon,Centre,Nyong et KÚllÚ,.037715223,276
CMR,Cameroon,Centre,Nyong-et-Mfoumou,.03113942,220
CMR,Cameroon,Centre,Nyong-et-Soo,.14716887,590
CMR,Cameroon,Est,Boumba-et-Ngoko,.012625698,452
CMR,Cameroon,Est,Haut-Nyong,.0067394017,286
CMR,Cameroon,Est,Kadey,.025449501,477
CMR,Cameroon,Est,Lom-et-Djerem,.080429994,2484
CMR,Cameroon,ExtrÛme-Nord,DiamarÚ,.34952345,1907
CMR,Cameroon,ExtrÛme-Nord,Logone-et-Chari,.10409928,1577
CMR,Cameroon,ExtrÛme-Nord,Mayo-Danay,.036731083,249
CMR,Cameroon,ExtrÛme-Nord,Mayo-Kani,.045941528,253
CMR,Cameroon,ExtrÛme-Nord,Mayo-Sava,.14096281,489
CMR,Cameroon,ExtrÛme-Nord,Mayo-Tsanaga,.044930417,226
CMR,Cameroon,Littoral,Moungo,.45351329,2117
CMR,Cameroon,Littoral,Nkam,.0022576549,16
CMR,Cameroon,Littoral,Sanaga-Maritime,.13826948,1451
CMR,Cameroon,Littoral,Wouri,11.549495,17151
CMR,Cameroon,Nord,BÚnouÚ,.23695029,3804
CMR,Cameroon,Nord,Faro,.025885936,374
CMR,Cameroon,Nord,Mayo-Louti,.21274275,975
CMR,Cameroon,Nord,Mayo-Rey,.023797005,1041
CMR,Cameroon,Nord-Ouest,Boyo,0,0
CMR,Cameroon,Nord-Ouest,Bui,.021765416,54
CMR,Cameroon,Nord-Ouest,Donga-Mantung,0,0
CMR,Cameroon,Nord-Ouest,Menchum,.0044563278,25
CMR,Cameroon,Nord-Ouest,Mezam,.75437099,1769
CMR,Cameroon,Nord-Ouest,Momo,0,0
CMR,Cameroon,Nord-Ouest,Ngo-Ketunjia,.042003229,52
CMR,Cameroon,Ouest,Bamboutos,.12703101,172
CMR,Cameroon,Ouest,Haut-Nkam,.12923077,168
CMR,Cameroon,Ouest,Hauts-Plateaux,.1822542,76
CMR,Cameroon,Ouest,Koung-Khi,1.0359712,576
CMR,Cameroon,Ouest,Menoua,.12645914,195
CMR,Cameroon,Ouest,Mifi,2.3740458,933
CMR,Cameroon,Ouest,NdÚ,.11619506,193
CMR,Cameroon,Ouest,Noun,.042411689,389
CMR,Cameroon,Sud,Dja-et-Lobo,.036217302,846
CMR,Cameroon,Sud,Mvila,.072245434,657
CMR,Cameroon,Sud,OcÚan,.080541909,1082
CMR,Cameroon,Sud,VallÚe-du-Ntem,.028482329,274
CMR,Cameroon,Sud-Ouest,Fako,1.4805683,3543
CMR,Cameroon,Sud-Ouest,KoupÚ-Manengouba,0,0
CMR,Cameroon,Sud-Ouest,Lebialem,0,0
CMR,Cameroon,Sud-Ouest,Manyu,.0095184771,102
CMR,Cameroon,Sud-Ouest,Meme,.17752035,567
CMR,Cameroon,Sud-Ouest,Ndian,.021667091,170
ZAR,Democratic Republic of the Congo,Bandundu,Bandundu,2.310219,1266
ZAR,Democratic Republic of the Congo,Bandundu,Kwango,0,0
ZAR,Democratic Republic of the Congo,Bandundu,Kwilu,.0065779719,621
ZAR,Democratic Republic of the Congo,Bandundu,Mai-Ndombe,.00098277105,145
ZAR,Democratic Republic of the Congo,Bas-Congo,Bas-Fleuve,.057238761,648
ZAR,Democratic Republic of the Congo,Bas-Congo,Boma,2.6276193,15298
ZAR,Democratic Republic of the Congo,Bas-Congo,Cataractes,.10328571,2870
ZAR,Democratic Republic of the Congo,Bas-Congo,Lukaya,.10375817,1905
ZAR,Democratic Republic of the Congo,Bas-Congo,Matadi,11.637874,3503
ZAR,Democratic Republic of the Congo,?quateur,?quateur,.0014493357,174
ZAR,Democratic Republic of the Congo,?quateur,Mbandaka,.44644871,396
ZAR,Democratic Republic of the Congo,?quateur,Mongala,.0097413203,656
ZAR,Democratic Republic of the Congo,?quateur,Nord-Ubangi,.0062395371,410
ZAR,Democratic Republic of the Congo,?quateur,Sud-Ubangi,.0070515648,432
ZAR,Democratic Republic of the Congo,?quateur,Tshuapa,0,0
ZAR,Democratic Republic of the Congo,Kasa´-Occidental,Kananga,.53024572,561
ZAR,Democratic Republic of the Congo,Kasa´-Occidental,Kasa´,.0067240666,763
ZAR,Democratic Republic of the Congo,Kasa´-Occidental,Lulua,0,0
ZAR,Democratic Republic of the Congo,Kasa´-Oriental,Kabinda,0,0
ZAR,Democratic Republic of the Congo,Kasa´-Oriental,Mbuji-Mayi,4.6514087,1321
ZAR,Democratic Republic of the Congo,Kasa´-Oriental,Sankuru,0,0
ZAR,Democratic Republic of the Congo,Kasa´-Oriental,Tshilenge,.0029663809,36
ZAR,Democratic Republic of the Congo,Katanga,Haut-Lomami,.0071540782,929
ZAR,Democratic Republic of the Congo,Katanga,Haut-Shaba,.096438393,14202
ZAR,Democratic Republic of the Congo,Katanga,Kolwezi,.30874816,16263
ZAR,Democratic Republic of the Congo,Katanga,Lualaba,.0014209705,133
ZAR,Democratic Republic of the Congo,Katanga,Lubumbashi,14.059052,14523
ZAR,Democratic Republic of the Congo,Katanga,Tanganika,.0089714481,1375
ZAR,Democratic Republic of the Congo,Kinshasa City,Kinshasa,2.1551712,27778
ZAR,Democratic Republic of the Congo,Kivu,Bukavu,2.5847456,915
ZAR,Democratic Republic of the Congo,Kivu,Maniema,.0067253942,1007
ZAR,Democratic Republic of the Congo,Kivu,Nord-Kivu,.10609407,7446
ZAR,Democratic Republic of the Congo,Kivu,Sud-Kivu,.042416777,3169
ZAR,Democratic Republic of the Congo,Orientale,Bas-Uele,.00021920211,38
ZAR,Democratic Republic of the Congo,Orientale,Haut-Uele,.011136934,1198
ZAR,Democratic Republic of the Congo,Orientale,Ituri,.020862564,1591
ZAR,Democratic Republic of the Congo,Orientale,Kisangani,1.2121621,2691
ZAR,Democratic Republic of the Congo,Orientale,Tshopo,.00010522854,24
COG,Republic of Congo,Bouenza,Boko-Songho,0,0
COG,Republic of Congo,Bouenza,Loudima,.021939954,76
COG,Republic of Congo,Bouenza,Madingou,.4679054,554
COG,Republic of Congo,Bouenza,Mfouati,0,0
COG,Republic of Congo,Bouenza,Mouyondzi,.086892247,529
COG,Republic of Congo,Bouenza,Nkayi District,.47933286,661
COG,Republic of Congo,Cuvette,Boundji,.19836734,729
COG,Republic of Congo,Cuvette,LoukolÚla,0,0
COG,Republic of Congo,Cuvette,Makoua,.082763478,823
COG,Republic of Congo,Cuvette,Mossaka,.044019692,608
COG,Republic of Congo,Cuvette,Okoyo,.036597595,219
COG,Republic of Congo,Cuvette,Owando,.35739493,4456
COG,Republic of Congo,Cuvette-Ouest,Ewo,.10207995,692
COG,Republic of Congo,Cuvette-Ouest,KÚllÚ,.017644309,151
COG,Republic of Congo,Cuvette-Ouest,Mbomo,.0031210522,42
COG,Republic of Congo,Kouilou,Kakamoeka,0,0
COG,Republic of Congo,Kouilou,Loandjili,15.326841,50364
COG,Republic of Congo,Kouilou,Madingo-Kayes,0,0
COG,Republic of Congo,Kouilou,Mvouti,.572528,2455
COG,Republic of Congo,LÚkoumou,Bambama,0,0
COG,Republic of Congo,LÚkoumou,Komono,0,0
COG,Republic of Congo,LÚkoumou,Sibiti,.0049534142,42
COG,Republic of Congo,LÚkoumou,Zanaga,0,0
COG,Republic of Congo,Likouala,Dongou,.0096942168,350
COG,Republic of Congo,Likouala,EpÚna,0,0
COG,Republic of Congo,Likouala,Impfondo,.02054961,169
COG,Republic of Congo,Niari,DivÚniÚ,0,0
COG,Republic of Congo,Niari,Kibangou,0,0
COG,Republic of Congo,Niari,Kimongo,0,0
COG,Republic of Congo,Niari,Louvakou (Loubomo),.3453007,1510
COG,Republic of Congo,Niari,Mayoko,0,0
COG,Republic of Congo,Niari,Mossendjo,.017404858,134
COG,Republic of Congo,Plateaux,Abala,.081056826,813
COG,Republic of Congo,Plateaux,Djambala,.087709554,1737
COG,Republic of Congo,Plateaux,Gamboma,.052190997,611
COG,Republic of Congo,Plateaux,LÚkana,.0091671543,47
COG,Republic of Congo,Pool,Boko,.035419848,116
COG,Republic of Congo,Pool,Kindamba,.0041410318,35
COG,Republic of Congo,Pool,Kinkala,.39130434,936
COG,Republic of Congo,Pool,Mayama,.0044951593,39
COG,Republic of Congo,Pool,Mindouli,.14343904,493
COG,Republic of Congo,Pool,NgabÚ,.085289419,694
COG,Republic of Congo,Pool,Ngamaba (Brazzaville),3.5050783,24157
COG,Republic of Congo,Sangha,Ouesso,.026284728,1158
COG,Republic of Congo,Sangha,SembÚ,.0059704413,61
COG,Republic of Congo,Sangha,SouankÚ,0,0
DJI,Djibouti,Ali Sabieh,Ali Sabieh,.20247295,524
DJI,Djibouti,Dikhil,As Eyla,0,0
DJI,Djibouti,Dikhil,Dikhil,.12068192,269
